Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name with Unit,Year,Month
9,9,Powell.Storage,06-30-2033 23:59:00,7559780,Storage (acre-ft),2033,June
9,9,Powell.Storage,07-31-2033 23:59:00,7811941,Storage (acre-ft),2033,July
9,9,Powell.Storage,08-31-2033 23:59:00,7833451,Storage (acre-ft),2033,August
9,9,Powell.Storage,09-30-2033 23:59:00,7954640,Storage (acre-ft),2033,September
9,9,Powell.Storage,10-31-2033 23:59:00,8496758,Storage (acre-ft),2033,October
9,9,Powell.Storage,11-30-2033 23:59:00,8366369,Storage (acre-ft),2033,November
9,9,Powell.Storage,12-31-2033 23:59:00,8099590,Storage (acre-ft),2033,December
9,9,Powell.Storage,01-31-2034 23:59:00,7653670,Storage (acre-ft),2034,January
9,9,Powell.Storage,02-28-2034 23:59:00,7226319,Storage (acre-ft),2034,February
9,9,Powell.Storage,03-31-2034 23:59:00,6809570,Storage (acre-ft),2034,March
9,9,Powell.Storage,04-30-2034 23:59:00,6557512,Storage (acre-ft),2034,April
9,9,Powell.Storage,05-31-2034 23:59:00,6413587,Storage (acre-ft),2034,May
9,9,Powell.Storage,06-30-2034 23:59:00,6198215,Storage (acre-ft),2034,June
9,9,Powell.Storage,07-31-2034 23:59:00,5708219,Storage (acre-ft),2034,July
9,9,Powell.Storage,08-31-2034 23:59:00,5168428,Storage (acre-ft),2034,August
9,9,Powell.Storage,09-30-2034 23:59:00,5023665,Storage (acre-ft),2034,September
9,9,Powell.Storage,10-31-2034 23:59:00,4698955,Storage (acre-ft),2034,October
9,9,Powell.Storage,11-30-2034 23:59:00,4440452,Storage (acre-ft),2034,November
9,9,Powell.Storage,12-31-2034 23:59:00,4034909,Storage (acre-ft),2034,December
9,9,Powell.Storage,01-31-2035 23:59:00,4243418,Storage (acre-ft),2035,January
9,9,Powell.Storage,02-28-2035 23:59:00,4373821,Storage (acre-ft),2035,February
9,9,Powell.Storage,03-31-2035 23:59:00,4452003,Storage (acre-ft),2035,March
9,9,Powell.Storage,04-30-2035 23:59:00,4838395,Storage (acre-ft),2035,April
9,9,Powell.Storage,05-31-2035 23:59:00,6848344,Storage (acre-ft),2035,May
9,9,Powell.Storage,06-30-2035 23:59:00,9194044,Storage (acre-ft),2035,June
9,9,Powell.Storage,07-31-2035 23:59:00,9799452,Storage (acre-ft),2035,July
9,9,Powell.Storage,08-31-2035 23:59:00,9895184,Storage (acre-ft),2035,August
9,9,Powell.Storage,09-30-2035 23:59:00,9994958,Storage (acre-ft),2035,September
9,9,Powell.Storage,10-31-2035 23:59:00,9931340,Storage (acre-ft),2035,October
9,9,Powell.Storage,11-30-2035 23:59:00,9794691,Storage (acre-ft),2035,November
9,9,Powell.Storage,12-31-2035 23:59:00,9533136,Storage (acre-ft),2035,December
9,9,Powell.Storage,01-31-2036 23:59:00,9420501,Storage (acre-ft),2036,January
9,9,Powell.Storage,02-29-2036 23:59:00,9223097,Storage (acre-ft),2036,February
9,9,Powell.Storage,03-31-2036 23:59:00,8993433,Storage (acre-ft),2036,March
9,9,Powell.Storage,04-30-2036 23:59:00,9242842,Storage (acre-ft),2036,April
9,9,Powell.Storage,05-31-2036 23:59:00,10915363,Storage (acre-ft),2036,May
9,9,Powell.Storage,06-30-2036 23:59:00,12996858,Storage (acre-ft),2036,June
9,9,Powell.Storage,07-31-2036 23:59:00,13345996,Storage (acre-ft),2036,July
9,9,Powell.Storage,08-31-2036 23:59:00,13122165,Storage (acre-ft),2036,August
9,9,Powell.Storage,09-30-2036 23:59:00,12945864,Storage (acre-ft),2036,September
9,9,Powell.Storage,10-31-2036 23:59:00,12910502,Storage (acre-ft),2036,October
9,9,Powell.Storage,11-30-2036 23:59:00,12754242,Storage (acre-ft),2036,November
9,9,Powell.Storage,12-31-2036 23:59:00,12481458,Storage (acre-ft),2036,December
9,9,Powell.Storage,01-31-2037 23:59:00,12149217,Storage (acre-ft),2037,January
9,9,Powell.Storage,02-28-2037 23:59:00,11811069,Storage (acre-ft),2037,February
9,9,Powell.Storage,03-31-2037 23:59:00,11511994,Storage (acre-ft),2037,March
9,9,Powell.Storage,04-30-2037 23:59:00,11644441,Storage (acre-ft),2037,April
9,9,Powell.Storage,05-31-2037 23:59:00,12763890,Storage (acre-ft),2037,May
9,9,Powell.Storage,06-30-2037 23:59:00,13438597,Storage (acre-ft),2037,June
9,9,Powell.Storage,07-31-2037 23:59:00,13253609,Storage (acre-ft),2037,July
9,9,Powell.Storage,08-31-2037 23:59:00,12868897,Storage (acre-ft),2037,August
9,9,Powell.Storage,09-30-2037 23:59:00,12643149,Storage (acre-ft),2037,September
9,9,Powell.Storage,10-31-2037 23:59:00,13184494,Storage (acre-ft),2037,October
9,9,Powell.Storage,11-30-2037 23:59:00,13058877,Storage (acre-ft),2037,November
9,9,Powell.Storage,12-31-2037 23:59:00,12784630,Storage (acre-ft),2037,December
9,9,Powell.Storage,01-31-2038 23:59:00,12356350,Storage (acre-ft),2038,January
9,9,Powell.Storage,02-28-2038 23:59:00,11981117,Storage (acre-ft),2038,February
9,9,Powell.Storage,03-31-2038 23:59:00,11694555,Storage (acre-ft),2038,March
9,9,Powell.Storage,04-30-2038 23:59:00,11619175,Storage (acre-ft),2038,April
9,9,Powell.Storage,05-31-2038 23:59:00,12144450,Storage (acre-ft),2038,May
9,9,Powell.Storage,06-30-2038 23:59:00,12334042,Storage (acre-ft),2038,June
9,9,Powell.Storage,07-31-2038 23:59:00,11994679,Storage (acre-ft),2038,July
9,9,Powell.Storage,08-31-2038 23:59:00,11514087,Storage (acre-ft),2038,August
9,9,Powell.Storage,09-30-2038 23:59:00,11212646,Storage (acre-ft),2038,September
9,9,Powell.Storage,10-31-2038 23:59:00,11052539,Storage (acre-ft),2038,October
9,9,Powell.Storage,11-30-2038 23:59:00,10910949,Storage (acre-ft),2038,November
9,9,Powell.Storage,12-31-2038 23:59:00,10634121,Storage (acre-ft),2038,December
9,9,Powell.Storage,01-31-2039 23:59:00,10224552,Storage (acre-ft),2039,January
9,9,Powell.Storage,02-28-2039 23:59:00,9840125,Storage (acre-ft),2039,February
9,9,Powell.Storage,03-31-2039 23:59:00,9570035,Storage (acre-ft),2039,March
9,9,Powell.Storage,04-30-2039 23:59:00,9420161,Storage (acre-ft),2039,April
9,9,Powell.Storage,05-31-2039 23:59:00,10381152,Storage (acre-ft),2039,May
9,9,Powell.Storage,06-30-2039 23:59:00,10937184,Storage (acre-ft),2039,June
9,9,Powell.Storage,07-31-2039 23:59:00,10610617,Storage (acre-ft),2039,July
9,9,Powell.Storage,08-31-2039 23:59:00,10304307,Storage (acre-ft),2039,August
9,9,Powell.Storage,09-30-2039 23:59:00,10096991,Storage (acre-ft),2039,September
9,9,Powell.Storage,10-31-2039 23:59:00,9751130,Storage (acre-ft),2039,October
9,9,Powell.Storage,11-30-2039 23:59:00,9447951,Storage (acre-ft),2039,November
9,9,Powell.Storage,12-31-2039 23:59:00,9069034,Storage (acre-ft),2039,December
9,9,Powell.Storage,01-31-2040 23:59:00,8622429,Storage (acre-ft),2040,January
9,9,Powell.Storage,02-29-2040 23:59:00,8192537,Storage (acre-ft),2040,February
9,9,Powell.Storage,03-31-2040 23:59:00,7792425,Storage (acre-ft),2040,March
9,9,Powell.Storage,04-30-2040 23:59:00,7518928,Storage (acre-ft),2040,April
9,9,Powell.Storage,05-31-2040 23:59:00,7364073,Storage (acre-ft),2040,May
9,9,Powell.Storage,06-30-2040 23:59:00,7106189,Storage (acre-ft),2040,June
9,9,Powell.Storage,07-31-2040 23:59:00,6585853,Storage (acre-ft),2040,July
9,9,Powell.Storage,08-31-2040 23:59:00,6021665,Storage (acre-ft),2040,August
9,9,Powell.Storage,09-30-2040 23:59:00,5839177,Storage (acre-ft),2040,September
9,9,Powell.Storage,10-31-2040 23:59:00,5491062,Storage (acre-ft),2040,October
9,9,Powell.Storage,11-30-2040 23:59:00,5227084,Storage (acre-ft),2040,November
9,9,Powell.Storage,12-31-2040 23:59:00,4817581,Storage (acre-ft),2040,December
9,9,Powell.Storage,01-31-2041 23:59:00,4790197,Storage (acre-ft),2041,January
9,9,Powell.Storage,02-28-2041 23:59:00,4879186,Storage (acre-ft),2041,February
9,9,Powell.Storage,03-31-2041 23:59:00,4906769,Storage (acre-ft),2041,March
9,9,Powell.Storage,04-30-2041 23:59:00,4955189,Storage (acre-ft),2041,April
9,9,Powell.Storage,05-31-2041 23:59:00,5510809,Storage (acre-ft),2041,May
9,9,Powell.Storage,06-30-2041 23:59:00,7262129,Storage (acre-ft),2041,June
9,9,Powell.Storage,07-31-2041 23:59:00,7697899,Storage (acre-ft),2041,July
9,9,Powell.Storage,08-31-2041 23:59:00,7680333,Storage (acre-ft),2041,August
9,9,Powell.Storage,09-30-2041 23:59:00,7712447,Storage (acre-ft),2041,September
9,9,Powell.Storage,10-31-2041 23:59:00,7570179,Storage (acre-ft),2041,October
9,9,Powell.Storage,11-30-2041 23:59:00,7309216,Storage (acre-ft),2041,November
9,9,Powell.Storage,12-31-2041 23:59:00,6923875,Storage (acre-ft),2041,December
9,9,Powell.Storage,01-31-2042 23:59:00,6517482,Storage (acre-ft),2042,January
9,9,Powell.Storage,02-28-2042 23:59:00,6188836,Storage (acre-ft),2042,February
9,9,Powell.Storage,03-31-2042 23:59:00,5852815,Storage (acre-ft),2042,March
9,9,Powell.Storage,04-30-2042 23:59:00,5743051,Storage (acre-ft),2042,April
9,9,Powell.Storage,05-31-2042 23:59:00,6709684,Storage (acre-ft),2042,May
9,9,Powell.Storage,06-30-2042 23:59:00,8248112,Storage (acre-ft),2042,June
9,9,Powell.Storage,07-31-2042 23:59:00,8260487,Storage (acre-ft),2042,July
9,9,Powell.Storage,08-31-2042 23:59:00,8038446,Storage (acre-ft),2042,August
9,9,Powell.Storage,09-30-2042 23:59:00,7994720,Storage (acre-ft),2042,September
9,9,Powell.Storage,10-31-2042 23:59:00,8014073,Storage (acre-ft),2042,October
9,9,Powell.Storage,11-30-2042 23:59:00,7838759,Storage (acre-ft),2042,November
9,9,Powell.Storage,12-31-2042 23:59:00,7610157,Storage (acre-ft),2042,December
9,9,Powell.Storage,01-31-2043 23:59:00,7229614,Storage (acre-ft),2043,January
9,9,Powell.Storage,02-28-2043 23:59:00,6928955,Storage (acre-ft),2043,February
9,9,Powell.Storage,03-31-2043 23:59:00,6812350,Storage (acre-ft),2043,March
9,9,Powell.Storage,04-30-2043 23:59:00,6861731,Storage (acre-ft),2043,April
9,9,Powell.Storage,05-31-2043 23:59:00,7470667,Storage (acre-ft),2043,May
9,9,Powell.Storage,06-30-2043 23:59:00,7760931,Storage (acre-ft),2043,June
9,9,Powell.Storage,07-31-2043 23:59:00,7442788,Storage (acre-ft),2043,July
9,9,Powell.Storage,08-31-2043 23:59:00,7163995,Storage (acre-ft),2043,August
9,9,Powell.Storage,09-30-2043 23:59:00,6989204,Storage (acre-ft),2043,September
9,9,Powell.Storage,10-31-2043 23:59:00,6871080,Storage (acre-ft),2043,October
9,9,Powell.Storage,11-30-2043 23:59:00,6643932,Storage (acre-ft),2043,November
9,9,Powell.Storage,12-31-2043 23:59:00,6366967,Storage (acre-ft),2043,December
9,9,Powell.Storage,01-31-2044 23:59:00,6199905,Storage (acre-ft),2044,January
9,9,Powell.Storage,02-29-2044 23:59:00,5959350,Storage (acre-ft),2044,February
9,9,Powell.Storage,03-31-2044 23:59:00,5679614,Storage (acre-ft),2044,March
9,9,Powell.Storage,04-30-2044 23:59:00,5893788,Storage (acre-ft),2044,April
9,9,Powell.Storage,05-31-2044 23:59:00,7597212,Storage (acre-ft),2044,May
9,9,Powell.Storage,06-30-2044 23:59:00,9514213,Storage (acre-ft),2044,June
9,9,Powell.Storage,07-31-2044 23:59:00,9793981,Storage (acre-ft),2044,July
9,9,Powell.Storage,08-31-2044 23:59:00,9559937,Storage (acre-ft),2044,August
9,9,Powell.Storage,09-30-2044 23:59:00,9394581,Storage (acre-ft),2044,September
9,9,Powell.Storage,10-31-2044 23:59:00,9355012,Storage (acre-ft),2044,October
9,9,Powell.Storage,11-30-2044 23:59:00,9199794,Storage (acre-ft),2044,November
9,9,Powell.Storage,12-31-2044 23:59:00,8928435,Storage (acre-ft),2044,December
9,9,Powell.Storage,01-31-2045 23:59:00,8516918,Storage (acre-ft),2045,January
9,9,Powell.Storage,02-28-2045 23:59:00,8134184,Storage (acre-ft),2045,February
9,9,Powell.Storage,03-31-2045 23:59:00,7832988,Storage (acre-ft),2045,March
9,9,Powell.Storage,04-30-2045 23:59:00,7601914,Storage (acre-ft),2045,April
9,9,Powell.Storage,05-31-2045 23:59:00,8048851,Storage (acre-ft),2045,May
9,9,Powell.Storage,06-30-2045 23:59:00,8572199,Storage (acre-ft),2045,June
9,9,Powell.Storage,07-31-2045 23:59:00,8237808,Storage (acre-ft),2045,July
9,9,Powell.Storage,08-31-2045 23:59:00,7729531,Storage (acre-ft),2045,August
9,9,Powell.Storage,09-30-2045 23:59:00,7409393,Storage (acre-ft),2045,September
9,9,Powell.Storage,10-31-2045 23:59:00,7037924,Storage (acre-ft),2045,October
9,9,Powell.Storage,11-30-2045 23:59:00,6712809,Storage (acre-ft),2045,November
9,9,Powell.Storage,12-31-2045 23:59:00,6255600,Storage (acre-ft),2045,December
9,9,Powell.Storage,01-31-2046 23:59:00,5845923,Storage (acre-ft),2046,January
9,9,Powell.Storage,02-28-2046 23:59:00,5542712,Storage (acre-ft),2046,February
9,9,Powell.Storage,03-31-2046 23:59:00,5282176,Storage (acre-ft),2046,March
9,9,Powell.Storage,04-30-2046 23:59:00,5236925,Storage (acre-ft),2046,April
9,9,Powell.Storage,05-31-2046 23:59:00,6958476,Storage (acre-ft),2046,May
9,9,Powell.Storage,06-30-2046 23:59:00,9340466,Storage (acre-ft),2046,June
9,9,Powell.Storage,07-31-2046 23:59:00,9782434,Storage (acre-ft),2046,July
9,9,Powell.Storage,08-31-2046 23:59:00,9543828,Storage (acre-ft),2046,August
9,9,Powell.Storage,09-30-2046 23:59:00,9333851,Storage (acre-ft),2046,September
9,9,Powell.Storage,10-31-2046 23:59:00,9130397,Storage (acre-ft),2046,October
9,9,Powell.Storage,11-30-2046 23:59:00,8901753,Storage (acre-ft),2046,November
9,9,Powell.Storage,12-31-2046 23:59:00,8585690,Storage (acre-ft),2046,December
9,9,Powell.Storage,01-31-2047 23:59:00,8214281,Storage (acre-ft),2047,January
9,9,Powell.Storage,02-28-2047 23:59:00,7858861,Storage (acre-ft),2047,February
9,9,Powell.Storage,03-31-2047 23:59:00,7500201,Storage (acre-ft),2047,March
9,9,Powell.Storage,04-30-2047 23:59:00,7346376,Storage (acre-ft),2047,April
9,9,Powell.Storage,05-31-2047 23:59:00,8850535,Storage (acre-ft),2047,May
9,9,Powell.Storage,06-30-2047 23:59:00,10002900,Storage (acre-ft),2047,June
9,9,Powell.Storage,07-31-2047 23:59:00,10141183,Storage (acre-ft),2047,July
9,9,Powell.Storage,08-31-2047 23:59:00,9760196,Storage (acre-ft),2047,August
9,9,Powell.Storage,09-30-2047 23:59:00,9552915,Storage (acre-ft),2047,September
9,9,Powell.Storage,10-31-2047 23:59:00,9305940,Storage (acre-ft),2047,October
9,9,Powell.Storage,11-30-2047 23:59:00,9069244,Storage (acre-ft),2047,November
9,9,Powell.Storage,12-31-2047 23:59:00,8689109,Storage (acre-ft),2047,December
9,9,Powell.Storage,01-31-2048 23:59:00,8232304,Storage (acre-ft),2048,January
9,9,Powell.Storage,02-29-2048 23:59:00,7844256,Storage (acre-ft),2048,February
9,9,Powell.Storage,03-31-2048 23:59:00,7481757,Storage (acre-ft),2048,March
9,9,Powell.Storage,04-30-2048 23:59:00,7207429,Storage (acre-ft),2048,April
9,9,Powell.Storage,05-31-2048 23:59:00,7403124,Storage (acre-ft),2048,May
9,9,Powell.Storage,06-30-2048 23:59:00,7677838,Storage (acre-ft),2048,June
9,9,Powell.Storage,07-31-2048 23:59:00,7322710,Storage (acre-ft),2048,July
9,9,Powell.Storage,08-31-2048 23:59:00,6927061,Storage (acre-ft),2048,August
9,9,Powell.Storage,09-30-2048 23:59:00,7049912,Storage (acre-ft),2048,September
9,9,Powell.Storage,10-31-2048 23:59:00,6833828,Storage (acre-ft),2048,October
9,9,Powell.Storage,11-30-2048 23:59:00,6635886,Storage (acre-ft),2048,November
9,9,Powell.Storage,12-31-2048 23:59:00,6237102,Storage (acre-ft),2048,December
9,9,Powell.Storage,01-31-2049 23:59:00,5799479,Storage (acre-ft),2049,January
9,9,Powell.Storage,02-28-2049 23:59:00,5403674,Storage (acre-ft),2049,February
9,9,Powell.Storage,03-31-2049 23:59:00,5118800,Storage (acre-ft),2049,March
9,9,Powell.Storage,04-30-2049 23:59:00,4966133,Storage (acre-ft),2049,April
9,9,Powell.Storage,05-31-2049 23:59:00,5957670,Storage (acre-ft),2049,May
9,9,Powell.Storage,06-30-2049 23:59:00,6420558,Storage (acre-ft),2049,June
9,9,Powell.Storage,07-31-2049 23:59:00,6115714,Storage (acre-ft),2049,July
9,9,Powell.Storage,08-31-2049 23:59:00,5714729,Storage (acre-ft),2049,August
9,9,Powell.Storage,09-30-2049 23:59:00,5428294,Storage (acre-ft),2049,September
9,9,Powell.Storage,10-31-2049 23:59:00,5051113,Storage (acre-ft),2049,October
9,9,Powell.Storage,11-30-2049 23:59:00,4735179,Storage (acre-ft),2049,November
9,9,Powell.Storage,12-31-2049 23:59:00,4332398,Storage (acre-ft),2049,December
9,9,Powell.Storage,01-31-2050 23:59:00,4343511,Storage (acre-ft),2050,January
9,9,Powell.Storage,02-28-2050 23:59:00,4315718,Storage (acre-ft),2050,February
9,9,Powell.Storage,03-31-2050 23:59:00,4363416,Storage (acre-ft),2050,March
9,9,Powell.Storage,04-30-2050 23:59:00,4736833,Storage (acre-ft),2050,April
9,9,Powell.Storage,05-31-2050 23:59:00,6025763,Storage (acre-ft),2050,May
9,9,Powell.Storage,06-30-2050 23:59:00,6922689,Storage (acre-ft),2050,June
9,9,Powell.Storage,07-31-2050 23:59:00,7071951,Storage (acre-ft),2050,July
9,9,Powell.Storage,08-31-2050 23:59:00,7083082,Storage (acre-ft),2050,August
9,9,Powell.Storage,09-30-2050 23:59:00,7122651,Storage (acre-ft),2050,September
9,9,Powell.Storage,10-31-2050 23:59:00,7640206,Storage (acre-ft),2050,October
9,9,Powell.Storage,11-30-2050 23:59:00,7476163,Storage (acre-ft),2050,November
9,9,Powell.Storage,12-31-2050 23:59:00,7160588,Storage (acre-ft),2050,December
9,9,Powell.Storage,01-31-2051 23:59:00,6685590,Storage (acre-ft),2051,January
9,9,Powell.Storage,02-28-2051 23:59:00,6240556,Storage (acre-ft),2051,February
9,9,Powell.Storage,03-31-2051 23:59:00,5843181,Storage (acre-ft),2051,March
9,9,Powell.Storage,04-30-2051 23:59:00,5589202,Storage (acre-ft),2051,April
9,9,Powell.Storage,05-31-2051 23:59:00,5489110,Storage (acre-ft),2051,May
9,9,Powell.Storage,06-30-2051 23:59:00,5256757,Storage (acre-ft),2051,June
9,9,Powell.Storage,07-31-2051 23:59:00,4737616,Storage (acre-ft),2051,July
9,9,Powell.Storage,08-31-2051 23:59:00,4180291,Storage (acre-ft),2051,August
9,9,Powell.Storage,09-30-2051 23:59:00,3997648,Storage (acre-ft),2051,September
9,9,Powell.Storage,10-31-2051 23:59:00,3663037,Storage (acre-ft),2051,October
9,9,Powell.Storage,11-30-2051 23:59:00,3397548,Storage (acre-ft),2051,November
9,9,Powell.Storage,12-31-2051 23:59:00,2988270,Storage (acre-ft),2051,December
9,9,Powell.Storage,01-31-2052 23:59:00,2862691,Storage (acre-ft),2052,January
9,9,Powell.Storage,02-29-2052 23:59:00,2793719,Storage (acre-ft),2052,February
9,9,Powell.Storage,03-31-2052 23:59:00,2683697,Storage (acre-ft),2052,March
9,9,Powell.Storage,04-30-2052 23:59:00,2658563,Storage (acre-ft),2052,April
9,9,Powell.Storage,05-31-2052 23:59:00,3150755,Storage (acre-ft),2052,May
9,9,Powell.Storage,06-30-2052 23:59:00,3760010,Storage (acre-ft),2052,June
9,9,Powell.Storage,07-31-2052 23:59:00,3765753,Storage (acre-ft),2052,July
9,9,Powell.Storage,08-31-2052 23:59:00,3776572,Storage (acre-ft),2052,August
9,9,Powell.Storage,09-30-2052 23:59:00,4200970,Storage (acre-ft),2052,September
9,9,Powell.Storage,10-31-2052 23:59:00,3988042,Storage (acre-ft),2052,October
9,9,Powell.Storage,11-30-2052 23:59:00,3802256,Storage (acre-ft),2052,November
9,9,Powell.Storage,12-31-2052 23:59:00,3414749,Storage (acre-ft),2052,December
9,9,Powell.Storage,01-31-2053 23:59:00,3350597,Storage (acre-ft),2053,January
9,9,Powell.Storage,02-28-2053 23:59:00,3362640,Storage (acre-ft),2053,February
9,9,Powell.Storage,03-31-2053 23:59:00,3334132,Storage (acre-ft),2053,March
9,9,Powell.Storage,04-30-2053 23:59:00,3490347,Storage (acre-ft),2053,April
9,9,Powell.Storage,05-31-2053 23:59:00,4632577,Storage (acre-ft),2053,May
9,9,Powell.Storage,06-30-2053 23:59:00,6187221,Storage (acre-ft),2053,June
9,9,Powell.Storage,07-31-2053 23:59:00,6492950,Storage (acre-ft),2053,July
9,9,Powell.Storage,08-31-2053 23:59:00,6583055,Storage (acre-ft),2053,August
9,9,Powell.Storage,09-30-2053 23:59:00,6748758,Storage (acre-ft),2053,September
9,9,Powell.Storage,10-31-2053 23:59:00,6683894,Storage (acre-ft),2053,October
9,9,Powell.Storage,11-30-2053 23:59:00,6427275,Storage (acre-ft),2053,November
9,9,Powell.Storage,12-31-2053 23:59:00,6113191,Storage (acre-ft),2053,December
9,9,Powell.Storage,01-31-2054 23:59:00,5722922,Storage (acre-ft),2054,January
9,9,Powell.Storage,02-28-2054 23:59:00,5345077,Storage (acre-ft),2054,February
9,9,Powell.Storage,03-31-2054 23:59:00,5037448,Storage (acre-ft),2054,March
9,9,Powell.Storage,04-30-2054 23:59:00,4902863,Storage (acre-ft),2054,April
9,9,Powell.Storage,05-31-2054 23:59:00,5230960,Storage (acre-ft),2054,May
9,9,Powell.Storage,06-30-2054 23:59:00,6726386,Storage (acre-ft),2054,June
9,9,Powell.Storage,07-31-2054 23:59:00,6563165,Storage (acre-ft),2054,July
9,9,Powell.Storage,08-31-2054 23:59:00,6423186,Storage (acre-ft),2054,August
9,9,Powell.Storage,09-30-2054 23:59:00,6235488,Storage (acre-ft),2054,September
9,9,Powell.Storage,10-31-2054 23:59:00,6135067,Storage (acre-ft),2054,October
9,9,Powell.Storage,11-30-2054 23:59:00,5885961,Storage (acre-ft),2054,November
9,9,Powell.Storage,12-31-2054 23:59:00,5642348,Storage (acre-ft),2054,December
9,9,Powell.Storage,01-31-2055 23:59:00,5209138,Storage (acre-ft),2055,January
9,9,Powell.Storage,02-28-2055 23:59:00,4864004,Storage (acre-ft),2055,February
9,9,Powell.Storage,03-31-2055 23:59:00,4632402,Storage (acre-ft),2055,March
